Date,Open,High,Low,Close,Volume,Adj Close
2016-08-09,3040.00,3058.30,3021.05,3038.30,242000,3038.30
2016-08-08,3029.80,3044.75,3009.00,3036.20,403100,3036.20
2016-08-05,2982.45,3015.00,2970.75,3008.70,297600,3008.70
2016-08-04,2958.6001,2981.80,2931.1001,2962.45,300500,2962.45
2016-08-03,2974.50,2977.00,2930.00,2939.1499,347500,2939.1499
2016-08-02,2989.00,2999.00,2965.00,2977.3501,409400,2977.3501
2016-08-01,2953.00,3002.95,2948.1001,2980.50,622400,2980.50
2016-07-29,2966.00,2977.00,2925.1001,2935.3501,689700,2935.3501
2016-07-28,2989.00,3018.80,2952.8999,2959.75,1143800,2959.75
2016-07-27,3020.1001,3069.3999,2958.25,2980.20,4718800,2980.20
2016-07-26,3488.00,3517.95,3290.1001,3319.6499,1535200,3319.6499
2016-07-25,3570.00,3579.1499,3465.00,3482.3501,561100,3482.3501
2016-07-22,3613.80,3641.70,3579.05,3599.8501,317000,3599.8501
2016-07-21,3664.00,3664.00,3595.3999,3617.00,241800,3617.00
2016-07-20,3594.00,3689.8501,3590.00,3676.6499,302400,3676.6499
2016-07-19,3567.00,3603.00,3563.05,3585.8999,182900,3585.8999
2016-07-18,3586.25,3610.00,3544.00,3567.75,227100,3567.75
2016-07-15,3581.00,3613.80,3563.75,3588.00,273600,3568.0001
2016-07-14,3593.70,3602.1499,3560.00,3583.20,217000,3543.3382
2016-07-13,3605.00,3626.70,3555.00,3615.6001,186300,3575.378
2016-07-12,3627.00,3631.8999,3566.05,3596.3501,281100,3556.3421
2016-07-11,3582.00,3639.00,3573.6001,3626.45,267800,3586.1071
2016-07-08,3537.05,3572.00,3495.00,3561.25,214600,3521.6325
2016-07-07,3469.8999,3546.00,3468.00,3524.80,602000,3485.588
2016-07-06,3450.55,3450.55,3450.55,3450.55,000,3412.164
2016-07-05,3440.00,3480.05,3430.00,3450.55,316700,3412.164
2016-07-04,3555.6001,3558.45,3418.30,3435.00,340500,3396.787
2016-07-01,3430.00,3505.75,3430.00,3484.1001,549000,3445.3408
2016-06-30,3328.20,3393.1001,3316.00,3381.70,612500,3344.0799
2016-06-29,3299.00,3321.95,3259.30,3274.70,424000,3238.2702
2016-06-28,3240.00,3285.00,3235.1499,3273.05,401800,3236.6386
2016-06-27,3132.00,3268.00,3132.00,3246.6001,416300,3210.4829
2016-06-24,3110.00,3166.95,3085.00,3153.25,298300,3118.1713
2016-06-23,3108.3501,3178.95,3108.3501,3171.55,216400,3136.2678
2016-06-22,3069.00,3134.00,3064.8501,3105.1001,306700,3070.5571
2016-06-21,3079.00,3094.00,3038.00,3049.05,132400,3015.1306
2016-06-20,3006.00,3064.00,3006.00,3056.95,142400,3022.9426
2016-06-17,3081.00,3094.8999,2999.80,3002.95,1066300,2969.5433
2016-06-16,3086.75,3089.00,3032.00,3048.25,1081500,3014.3394
2016-06-15,3095.00,3095.00,3077.3999,3086.75,217700,3052.4111
2016-06-14,3088.00,3109.20,3080.00,3097.30,269900,3062.8438
2016-06-13,3069.00,3102.25,3068.00,3088.25,396600,3053.8944
2016-06-10,3055.25,3093.05,3050.00,3065.80,296200,3031.6942
2016-06-09,3098.70,3099.00,3062.25,3070.95,570400,3036.7868
2016-06-08,3149.00,3165.80,3135.00,3137.95,236500,3103.0415
2016-06-07,3140.1499,3183.00,3132.00,3155.95,599200,3120.8412
2016-06-06,3156.3999,3169.00,3126.30,3151.20,398800,3116.1441
2016-06-03,3187.00,3196.95,3142.30,3160.1001,338600,3124.9452
2016-06-02,3172.00,3198.75,3166.70,3177.05,238400,3141.7066
2016-06-01,3190.00,3219.8999,3172.1001,3183.1499,194200,3147.7386
2016-05-31,3173.55,3198.70,3160.00,3183.1001,556300,3147.6893
2016-05-30,3112.00,3176.3501,3112.00,3170.25,275400,3134.9822
2016-05-27,3084.00,3138.00,3075.1499,3116.05,181700,3081.3852
2016-05-26,3062.3999,3110.00,3060.05,3090.70,281500,3056.3171
2016-05-25,3020.00,3075.00,3020.00,3051.55,209400,3017.6027
2016-05-24,3025.00,3040.00,3015.1001,3025.1499,176900,2991.4963
2016-05-23,3020.00,3047.30,3019.05,3029.80,239000,2996.0947
2016-05-20,3040.00,3045.00,3022.00,3033.80,227500,3000.0502
2016-05-19,3049.50,3049.50,3015.00,3025.6001,362500,2991.9415
2016-05-18,3015.50,3045.00,3000.00,3025.30,251400,2991.6448
2016-05-17,3012.95,3037.00,3009.1001,3017.75,307100,2984.1787
2016-05-16,2926.80,3028.00,2926.80,3002.3999,726100,2968.9994
2016-05-13,2899.8999,2943.70,2884.70,2917.20,675600,2884.7472
2016-05-12,2871.00,2988.00,2844.05,2971.45,1731100,2938.3937
2016-05-11,2913.6001,2913.6001,2855.05,2868.70,363100,2836.7868
2016-05-10,2864.00,2962.00,2850.25,2924.45,447400,2891.9166
2016-05-09,2851.00,2869.8501,2822.00,2840.05,393700,2808.4556
2016-05-06,2919.95,2919.95,2859.95,2866.30,244100,2834.4136
2016-05-05,2939.00,2952.00,2911.00,2929.55,201800,2896.9599
2016-05-04,2949.00,2959.00,2920.00,2933.30,234000,2900.6682
2016-05-03,3009.00,3028.00,2951.50,2959.3501,348600,2926.4285
2016-05-02,3080.95,3080.95,3005.00,3011.80,213100,2978.2949
2016-04-29,3100.00,3108.00,3067.00,3088.70,387500,3054.3394
2016-04-28,3129.8999,3144.00,3071.6001,3083.3501,328300,3049.049
2016-04-27,3099.80,3135.00,3086.00,3130.75,193200,3095.9216
2016-04-26,3117.00,3134.8501,3100.50,3120.25,177300,3085.5384
2016-04-25,3158.45,3168.8999,3097.55,3116.1499,180400,3081.4839
2016-04-22,3117.8999,3160.00,3117.8999,3141.95,242900,3106.997
2016-04-21,3119.00,3139.8999,3108.75,3131.20,307700,3096.3666
2016-04-20,3116.00,3130.00,3099.3501,3108.75,355000,3074.1664
2016-04-19,3091.05,3091.05,3091.05,3091.05,000,3056.6633
2016-04-18,3104.00,3109.00,3021.8999,3091.05,452000,3056.6633
2016-04-15,3099.50,3099.50,3099.50,3099.50,000,3065.0193
2016-04-14,3099.50,3099.50,3099.50,3099.50,000,3065.0193
2016-04-13,3100.00,3122.70,3085.05,3099.50,363900,3065.0193
2016-04-12,3050.00,3098.00,3050.00,3082.75,287000,3048.4556
2016-04-11,3029.1499,3035.00,2995.00,3029.25,228500,2995.5508
2016-04-08,3050.00,3089.45,3030.30,3039.1499,220900,3005.3405
2016-04-07,3005.00,3075.00,3005.00,3035.75,358500,3001.9785
2016-04-06,3009.00,3040.00,2970.1001,3001.45,229600,2968.06
2016-04-05,3005.00,3040.00,2992.1001,2999.8999,283700,2966.5272
2016-04-04,3008.00,3044.30,2997.00,3011.75,306400,2978.2455
2016-04-01,3020.20,3026.1499,2965.1499,2979.95,317100,2946.7992
2016-03-31,3022.00,3063.00,3003.50,3035.20,662200,3001.4345
2016-03-30,2971.1001,3026.30,2925.45,3015.6499,361100,2982.102
2016-03-29,3030.00,3030.00,2887.1499,2941.30,506700,2908.5792
2016-03-28,3038.00,3074.55,3014.1001,3035.6499,380400,3001.8795
2016-03-25,3047.8999,3047.8999,3047.8999,3047.8999,000,3013.9932
2016-03-24,3047.8999,3047.8999,3047.8999,3047.8999,000,3013.9932
2016-03-23,3060.00,3078.75,3031.00,3047.8999,404900,3013.9932
2016-03-22,3180.00,3199.8999,3045.00,3057.95,1035500,3023.9314
2016-03-21,3157.00,3199.00,3126.55,3182.25,324800,3146.8487
2016-03-18,3108.00,3178.00,3086.3999,3171.30,380800,3136.0206
2016-03-17,3164.3999,3165.1001,3105.3501,3125.50,296300,3090.73
2016-03-16,3111.00,3163.70,3066.25,3154.30,291700,3119.2097
2016-03-15,3233.00,3233.00,3109.00,3133.3501,214800,3098.4928
2016-03-14,3210.00,3247.00,3182.20,3233.6499,337800,3197.6768
2016-03-11,3180.00,3222.20,3178.00,3210.8501,308100,3175.1306
2016-03-10,3235.50,3235.50,3160.00,3184.25,254700,3148.8265
2016-03-09,3221.00,3226.1001,3174.3999,3219.95,350300,3184.1293
2016-03-08,3260.00,3270.00,3188.00,3219.55,300600,3183.7338
2016-03-07,3252.75,3252.75,3252.75,3252.75,000,3216.5644
2016-03-04,3213.95,3283.00,3200.00,3252.75,592600,3216.5644
2016-03-03,3062.00,3201.00,3062.00,3188.1499,890000,3152.683
2016-03-02,3049.8999,3074.8999,3006.00,3015.25,368500,2981.7065
2016-03-01,3040.00,3049.45,3000.00,3024.55,319400,2990.9031
2016-02-29,2980.6001,3076.00,2978.05,3036.25,501800,3002.4729
2016-02-26,3020.00,3029.80,2956.20,2994.05,243000,2960.7424
2016-02-25,3010.8999,3022.75,2985.00,2994.45,559900,2961.1379
2016-02-24,3074.70,3074.70,3000.00,3013.20,397200,2979.6793
2016-02-23,3120.00,3149.00,3066.00,3080.8999,346200,3046.6261
2016-02-22,3070.00,3117.80,3067.3999,3108.00,287600,3073.4247
2016-02-19,3105.00,3105.00,3045.70,3058.80,385500,3024.7721
2016-02-18,3050.00,3154.3999,3020.00,3103.6001,1131700,3069.0738
2016-02-17,2879.1001,2989.00,2879.1001,2960.70,727600,2927.7633
2016-02-16,2862.20,2923.50,2845.1499,2855.6499,330900,2823.8819
2016-02-15,2872.30,2896.8999,2813.05,2859.05,380700,2827.2442
2016-02-12,2914.8999,2934.1499,2825.30,2847.45,508300,2815.7732
2016-02-11,2900.00,2977.55,2852.00,2885.3501,786100,2853.2517
2016-02-10,2900.00,2937.6499,2825.00,2885.05,639900,2852.955
2016-02-09,3058.00,3115.00,2948.00,2959.6001,1121900,2926.6757
2016-02-08,3099.00,3124.00,3032.00,3070.3501,340500,3036.1936
2016-02-05,3014.1001,3124.00,2993.3999,3109.1001,440200,3074.5126
2016-02-04,3049.00,3049.00,2970.00,3008.6499,338100,2975.1798
2016-02-03,3037.8999,3037.8999,2997.30,3008.30,341900,2974.8339
2016-02-02,3060.00,3107.6001,3041.00,3048.50,409300,3014.5866
2016-02-01,3085.00,3138.00,3041.25,3050.50,565700,3016.5644
2016-01-29,2997.95,3119.95,2971.00,3105.3999,869900,3070.8535
2016-01-28,2973.6001,3029.80,2965.00,3011.20,610100,2977.7015
2016-01-27,2918.00,2982.00,2900.00,2973.00,427200,2939.9265
2016-01-26,2903.25,2903.25,2903.25,2903.25,000,2870.9525
2016-01-25,2910.00,2926.00,2880.3999,2903.25,188600,2870.9525
2016-01-22,2784.00,2911.8501,2779.05,2882.3501,384400,2850.2851
2016-01-21,2894.00,2894.00,2750.05,2757.1001,623900,2726.4284
2016-01-20,2893.00,2903.00,2857.8999,2870.1001,395300,2838.1714
2016-01-19,2897.8999,2945.70,2841.6499,2915.50,245100,2883.0662
2016-01-18,2928.00,2950.70,2860.1001,2874.8999,275400,2842.9178
2016-01-15,2931.20,2965.00,2923.45,2935.8999,341100,2903.2392
2016-01-14,2880.00,2925.00,2854.00,2915.00,391300,2882.5718
2016-01-13,2935.00,2949.30,2855.3999,2890.95,375100,2858.7893
2016-01-12,2916.00,2942.8999,2890.25,2923.25,471500,2890.73
2016-01-11,2993.50,2994.00,2922.3999,2931.50,465900,2898.8882
2016-01-08,2980.00,3032.00,2975.80,3010.70,370800,2977.2071
2016-01-07,3021.00,3021.00,2970.00,2991.80,483900,2958.5174
2016-01-06,3073.95,3092.00,3034.80,3046.25,266700,3012.3617
2016-01-05,3065.00,3085.3999,3060.00,3070.6499,301500,3036.4901
2016-01-04,3105.00,3120.00,3042.55,3056.00,333900,3022.0032
2016-01-01,3118.80,3123.00,3090.00,3108.6001,171800,3074.0181
2015-12-31,3129.00,3155.00,3095.3501,3108.6001,545900,3074.0181
